CustomerID,Gender,Location,Tenure,TransactionID,Date,SKU,Description,Category,Quantity,Price,Delivery,CouponStatus,DiscountPCT,TotalPrice,OfflineSpend,OnlineSpend
16558.0,M,California,Established Customer (2-3 years),24441.0,2019-03-29,GGOEGFKQ020399,Google Stickers,Office,2.0,1.99,6.5,Clicked,30.0,10.88,2000.0,1330.54
16558.0,M,California,Established Customer (2-3 years),24441.0,2019-03-29,GGOEGGOA017399,Maze Pen,Office,10.0,0.99,6.5,Clicked,30.0,17.39,2000.0,1330.54
16558.0,M,California,Established Customer (2-3 years),24441.0,2019-03-29,GGOEGOCC017599,Recycled Paper Journal Set,Office,4.0,3.99,6.5,Clicked,30.0,24.06,2000.0,1330.54
16558.0,M,California,Established Customer (2-3 years),24441.0,2019-03-29,GGOEYFKQ020699,YouTube Custom Decals,Office,2.0,1.99,6.5,Used,30.0,9.56,2000.0,1330.54
16558.0,M,California,Established Customer (2-3 years),24443.0,2019-03-29,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,1.0,1.99,6.5,Not Used,30.0,8.69,2000.0,1330.54
16558.0,M,California,Established Customer (2-3 years),24443.0,2019-03-29,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,1.0,2.5,6.5,Clicked,30.0,9.25,2000.0,1330.54
16558.0,M,California,Established Customer (2-3 years),24443.0,2019-03-29,GGOEGOAR021999,Color Changing Grip Pen,Office,1.0,1.5,6.5,Used,30.0,7.65,2000.0,1330.54
14606.0,F,Chicago,Established Customer (2-3 years),24482.0,2019-03-30,GGOEGOCB017499,Leatherette Journal,Office,2.0,8.79,6.5,Clicked,30.0,25.84,2000.0,692.02
14606.0,F,Chicago,Established Customer (2-3 years),24487.0,2019-03-30,GGOEGOAQ020099,Four Color Retractable Pen,Office,8.0,2.99,6.5,Clicked,30.0,32.81,2000.0,692.02
14606.0,F,Chicago,Established Customer (2-3 years),24492.0,2019-03-30,GGOEGOAB012999,Ballpoint Pen & Matching Tube Case,Office,30.0,4.79,294.0,Clicked,30.0,452.07,2000.0,692.02
14606.0,F,Chicago,Established Customer (2-3 years),24497.0,2019-03-30,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,1.0,2.5,6.5,Used,30.0,8.43,2000.0,692.02
14606.0,F,Chicago,Established Customer (2-3 years),24500.0,2019-03-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2.0,1.59,6.5,Clicked,30.0,10.0,2000.0,692.02
14606.0,F,Chicago,Established Customer (2-3 years),24500.0,2019-03-30,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,2.0,2.39,6.5,Used,30.0,10.18,2000.0,692.02
14606.0,F,Chicago,Established Customer (2-3 years),24500.0,2019-03-30,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,15.0,1.59,6.5,Used,30.0,24.86,2000.0,692.02
14606.0,F,Chicago,Established Customer (2-3 years),24500.0,2019-03-30,GGOEYFKQ020699,YouTube Custom Decals,Office,4.0,1.59,6.5,Clicked,30.0,13.5,2000.0,692.02
14606.0,F,Chicago,Established Customer (2-3 years),24500.0,2019-03-30,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,1.0,5.59,6.5,Clicked,30.0,12.65,2000.0,692.02
17677.0,M,New York,New Customer (< 1 year),24504.0,2019-03-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,7.0,1.59,12.48,Not Used,30.0,24.72,2000.0,692.02
17677.0,M,New York,New Customer (< 1 year),24504.0,2019-03-30,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1.0,2.39,12.48,Clicked,30.0,15.11,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24504.0,2019-03-30,GGOEGOAR021999,Color Changing Grip Pen,Office,10.0,1.2,12.48,Clicked,30.0,25.68,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24504.0,2019-03-30,GGOEGOCB017499,Leatherette Journal,Office,2.0,8.79,12.48,Clicked,30.0,31.82,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24504.0,2019-03-30,GGOEGOLC014299,Google Metallic Notebook Set,Office,2.0,4.79,12.48,Used,30.0,19.86,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24505.0,2019-03-30,GGOEGFKQ020399,Google Stickers,Office,3.0,1.99,6.5,Used,30.0,11.1,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24505.0,2019-03-30,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,2.0,4.99,6.5,Clicked,30.0,17.48,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24505.0,2019-03-30,GGOEGOAR021999,Color Changing Grip Pen,Office,5.0,1.5,6.5,Clicked,30.0,14.75,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24506.0,2019-03-30,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,25.0,2.5,6.5,Not Used,30.0,75.25,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24508.0,2019-03-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1.0,1.59,26.43,Clicked,30.0,28.18,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24508.0,2019-03-30,GGOEGFKA022299,Keyboard DOT Sticker,Office,1.0,1.2,26.43,Used,30.0,27.35,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24508.0,2019-03-30,GGOEGFKQ020399,Google Stickers,Office,1.0,1.59,26.43,Used,30.0,27.65,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24508.0,2019-03-30,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,1.0,3.19,26.43,Used,30.0,28.89,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24508.0,2019-03-30,GGOEGOCR017899,Recycled Paper Journal Set,Office,3.0,3.19,26.43,Clicked,30.0,36.96,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24511.0,2019-03-30,GGOEGOAQ015999,Gel Roller Pen,Office,1.0,3.5,6.5,Clicked,30.0,10.35,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24511.0,2019-03-30,GGOEGOAQ020099,Four Color Retractable Pen,Office,1.0,2.99,6.5,Clicked,30.0,9.79,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24511.0,2019-03-30,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,1.0,1.99,6.5,Used,30.0,8.03,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24519.0,2019-03-30,GGOEGOAQ020099,Four Color Retractable Pen,Office,70.0,2.39,14.42,Used,30.0,143.24,2000.0,692.02
15021.0,F,Chicago,Established Customer (2-3 years),24524.0,2019-03-30,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1.0,2.39,6.5,Clicked,30.0,9.13,2000.0,692.02
15750.0,F,California,New Customer (< 1 year),24504.0,2019-03-30,GGOEGFKQ020399,Google Stickers,Office,3.0,1.59,12.48,Clicked,30.0,17.73,2000.0,692.02
16893.0,F,New York,Loyal Customer (3+ years),24472.0,2019-03-30,GGOEGOCR017899,Recycled Paper Journal Set,Office,20.0,3.19,39.81,Used,30.0,88.94,2000.0,692.02
16893.0,F,New York,Loyal Customer (3+ years),24482.0,2019-03-30,GGOEGOAC021799,Ballpoint Pen Blue,Office,2.0,0.79,6.5,Used,30.0,7.72,2000.0,692.02
15529.0,M,California,Experienced (1-2 years),24524.0,2019-03-30,GGOEGOCT019199,Red Spiral Google Notebook,Office,1.0,7.99,6.5,Not Used,30.0,15.29,2000.0,692.02
15529.0,M,California,Experienced (1-2 years),24524.0,2019-03-30,GGOEYOLR080599,YouTube Notebook and Pen Set,Office,1.0,6.39,6.5,Clicked,30.0,13.53,2000.0,692.02
15529.0,M,California,Experienced (1-2 years),24529.0,2019-03-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1.0,1.59,6.5,Used,30.0,7.72,2000.0,692.02
17017.0,M,California,Loyal Customer (3+ years),23615.0,2019-03-20,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,4.0,4.99,44.06,Clicked,30.0,66.02,2000.0,1542.81
17017.0,M,California,Loyal Customer (3+ years),23615.0,2019-03-20,GGOEGOCT019199,Red Spiral Google Notebook,Office,1.0,9.99,44.06,Clicked,30.0,55.05,2000.0,1542.81
12971.0,F,Washington DC,Loyal Customer (3+ years),23520.0,2019-03-20,GGOEGOAB021699,Google Ballpoint Pen Black,Office,14.0,1.99,6.5,Clicked,30.0,37.15,2000.0,1542.81
12567.0,F,Washington DC,Experienced (1-2 years),23485.0,2019-03-20,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Office,1.0,3.99,6.5,Used,30.0,9.57,2000.0,1542.81
14907.0,M,Chicago,Loyal Customer (3+ years),23452.0,2019-03-20,GGOEGOAQ015999,Gel Roller Pen,Office,4.0,2.8,6.5,Used,30.0,15.12,2000.0,1542.81
14907.0,M,Chicago,Loyal Customer (3+ years),23454.0,2019-03-20,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,45.0,4.79,53.78,Clicked,30.0,290.88,2000.0,1542.81
14907.0,M,Chicago,Loyal Customer (3+ years),23455.0,2019-03-20,GGOEGOAQ020099,Four Color Retractable Pen,Office,20.0,2.99,6.5,Clicked,30.0,72.28,2000.0,1542.81
17735.0,M,New Jersey,Loyal Customer (3+ years),23458.0,2019-03-20,GGOEGOAB012999,Ballpoint Pen & Matching Tube Case,Office,20.0,5.99,6.5,Clicked,30.0,138.28,2000.0,1542.81
17735.0,M,New Jersey,Loyal Customer (3+ years),23458.0,2019-03-20,GGOEGOAQ020099,Four Color Retractable Pen,Office,20.0,2.99,6.5,Clicked,30.0,72.28,2000.0,1542.81
17735.0,M,New Jersey,Loyal Customer (3+ years),23460.0,2019-03-20,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,14.0,5.59,35.89,Clicked,30.0,121.98,2000.0,1542.81
16059.0,M,Chicago,Loyal Customer (3+ years),23483.0,2019-03-20,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,1.99,6.5,Not Used,30.0,8.69,2000.0,1542.81
14733.0,M,New York,Established Customer (2-3 years),23539.0,2019-03-20,GGOEGOAB012999,Ballpoint Pen & Matching Tube Case,Office,1.0,4.79,6.5,Clicked,30.0,11.77,2000.0,1542.81
14733.0,M,New York,Established Customer (2-3 years),23539.0,2019-03-20,GGOEGOAC016199,Executive Twist Ballpoint Pen,Office,1.0,7.99,6.5,Used,30.0,12.65,2000.0,1542.81
14733.0,M,New York,Established Customer (2-3 years),23539.0,2019-03-20,GGOEGOAQ015999,Gel Roller Pen,Office,1.0,2.8,6.5,Used,30.0,8.66,2000.0,1542.81
14733.0,M,New York,Established Customer (2-3 years),23541.0,2019-03-20,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1.0,2.99,6.5,Clicked,30.0,9.79,2000.0,1542.81
14733.0,M,New York,Established Customer (2-3 years),23541.0,2019-03-20,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,40.0,1.99,6.5,Used,30.0,67.79,2000.0,1542.81
14733.0,M,New York,Established Customer (2-3 years),23543.0,2019-03-20,GGOEYFKQ020699,YouTube Custom Decals,Office,60.0,1.99,6.5,Used,30.0,98.44,2000.0,1542.81
14733.0,M,New York,Established Customer (2-3 years),23543.0,2019-03-20,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,100.0,6.99,6.5,Clicked,30.0,775.4,2000.0,1542.81
14176.0,F,New York,Experienced (1-2 years),23674.0,2019-03-20,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,1.99,6.5,Used,30.0,8.03,2000.0,1542.81
18119.0,F,California,Experienced (1-2 years),23699.0,2019-03-20,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,10.0,5.99,6.5,Clicked,30.0,72.39,2000.0,1542.81
18119.0,F,California,Experienced (1-2 years),23701.0,2019-03-20,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,1.0,2.5,6.5,Clicked,30.0,9.25,2000.0,1542.81
17511.0,F,Chicago,Established Customer (2-3 years),23754.0,2019-03-21,GGOEGOAR021999,Color Changing Grip Pen,Office,50.0,1.2,24.56,Used,30.0,70.76,2000.0,2365.81
17511.0,F,Chicago,Established Customer (2-3 years),23754.0,2019-03-21,GGOEGOLC014299,Google Metallic Notebook Set,Office,25.0,4.79,24.56,Clicked,30.0,156.29,2000.0,2365.81
14135.0,F,Chicago,Experienced (1-2 years),23749.0,2019-03-21,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,1.99,6.5,Clicked,30.0,8.69,2000.0,2365.81
14135.0,F,Chicago,Experienced (1-2 years),23750.0,2019-03-21,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2.0,1.59,12.91,Clicked,30.0,16.41,2000.0,2365.81
14135.0,F,Chicago,Experienced (1-2 years),23750.0,2019-03-21,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1.0,2.39,12.91,Not Used,30.0,15.54,2000.0,2365.81
14135.0,F,Chicago,Experienced (1-2 years),23750.0,2019-03-21,GGOEGFKQ020399,Google Stickers,Office,2.0,1.59,12.91,Used,30.0,15.36,2000.0,2365.81
14135.0,F,Chicago,Experienced (1-2 years),23750.0,2019-03-21,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,8.0,2.0,12.91,Used,30.0,25.23,2000.0,2365.81
14135.0,F,Chicago,Experienced (1-2 years),23750.0,2019-03-21,GGOEGOLC014299,Google Metallic Notebook Set,Office,4.0,4.79,12.91,Used,30.0,27.66,2000.0,2365.81
14135.0,F,Chicago,Experienced (1-2 years),23750.0,2019-03-21,GGOEYFKQ020699,YouTube Custom Decals,Office,2.0,1.59,12.91,Clicked,30.0,16.41,2000.0,2365.81
17954.0,F,New York,Experienced (1-2 years),23750.0,2019-03-21,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,4.0,5.59,12.91,Clicked,30.0,37.51,2000.0,2365.81
12647.0,M,New York,Established Customer (2-3 years),23726.0,2019-03-21,GGOEGGOA017399,Maze Pen,Office,25.0,0.99,6.5,Clicked,30.0,33.72,2000.0,2365.81
12647.0,M,New York,Established Customer (2-3 years),23726.0,2019-03-21,GGOEGOAB015899,Rainbow Stylus Pen,Office,50.0,1.5,6.5,Used,30.0,64.25,2000.0,2365.81
12647.0,M,New York,Established Customer (2-3 years),23726.0,2019-03-21,GGOEGOAQ020099,Four Color Retractable Pen,Office,10.0,2.99,6.5,Clicked,30.0,39.39,2000.0,2365.81
12647.0,M,New York,Established Customer (2-3 years),23726.0,2019-03-21,GGOEGOBG023599,Colored Pencil Set,Office,5.0,2.99,6.5,Used,30.0,18.01,2000.0,2365.81
12647.0,M,New York,Established Customer (2-3 years),23726.0,2019-03-21,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,30.0,1.99,6.5,Clicked,30.0,72.17,2000.0,2365.81
12647.0,M,New York,Established Customer (2-3 years),23732.0,2019-03-21,GGOEGFKQ020399,Google Stickers,Office,1.0,1.59,12.48,Used,30.0,13.7,2000.0,2365.81
18119.0,F,California,Experienced (1-2 years),23705.0,2019-03-21,GGOEGOAC021799,Ballpoint Pen Blue,Office,70.0,0.79,6.5,Clicked,30.0,67.33,2000.0,2365.81
17491.0,F,New Jersey,Established Customer (2-3 years),23712.0,2019-03-21,GGOEGOLC014299,Google Metallic Notebook Set,Office,3.0,5.99,6.5,Clicked,30.0,26.27,2000.0,2365.81
14282.0,F,New Jersey,Loyal Customer (3+ years),23726.0,2019-03-21,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,10.0,2.99,6.5,Used,30.0,29.52,2000.0,2365.81
13569.0,M,Chicago,Experienced (1-2 years),23732.0,2019-03-21,GGOEGOAR021999,Color Changing Grip Pen,Office,6.0,1.2,12.48,Clicked,30.0,20.4,2000.0,2365.81
13569.0,M,Chicago,Experienced (1-2 years),23732.0,2019-03-21,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,1.59,12.48,Used,30.0,13.7,2000.0,2365.81
13569.0,M,Chicago,Experienced (1-2 years),23732.0,2019-03-21,GGOEYOLR080599,YouTube Notebook and Pen Set,Office,3.0,6.39,12.48,Clicked,30.0,33.57,2000.0,2365.81
13569.0,M,Chicago,Experienced (1-2 years),23734.0,2019-03-21,GGOEGOAB012999,Ballpoint Pen & Matching Tube Case,Office,1.0,5.99,6.5,Clicked,30.0,13.09,2000.0,2365.81
13569.0,M,Chicago,Experienced (1-2 years),23734.0,2019-03-21,GGOEGOAR021999,Color Changing Grip Pen,Office,1.0,1.5,6.5,Clicked,30.0,8.15,2000.0,2365.81
13569.0,M,Chicago,Experienced (1-2 years),23742.0,2019-03-21,GGOEGOCC017599,Recycled Paper Journal Set,Office,35.0,3.19,15.37,Used,30.0,101.34,2000.0,2365.81
13488.0,F,California,Experienced (1-2 years),23766.0,2019-03-21,GGOEGOCB017499,Leatherette Journal,Office,1.0,10.99,6.5,Used,30.0,14.96,2000.0,2365.81
13488.0,F,California,Experienced (1-2 years),23768.0,2019-03-21,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,2.0,3.19,6.5,Not Used,30.0,13.52,2000.0,2365.81
13488.0,F,California,Experienced (1-2 years),23777.0,2019-03-21,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2.0,1.99,6.5,Used,30.0,9.56,2000.0,2365.81
13488.0,F,California,Experienced (1-2 years),23777.0,2019-03-21,GGOEGFKQ020399,Google Stickers,Office,1.0,1.99,6.5,Clicked,30.0,8.69,2000.0,2365.81
13488.0,F,California,Experienced (1-2 years),23777.0,2019-03-21,GGOEGOAQ020099,Four Color Retractable Pen,Office,3.0,2.99,6.5,Clicked,30.0,16.37,2000.0,2365.81
16221.0,F,California,New Customer (< 1 year),23785.0,2019-03-21,GGOEGFKQ020399,Google Stickers,Office,24.0,1.99,6.5,Clicked,30.0,59.04,2000.0,2365.81
16221.0,F,California,New Customer (< 1 year),23785.0,2019-03-21,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,24.0,2.5,6.5,Used,30.0,52.7,2000.0,2365.81
16221.0,F,California,New Customer (< 1 year),23785.0,2019-03-21,GGOEGOAR021899,Retractable Ballpoint Pen Red,Office,30.0,1.25,6.5,Not Used,30.0,47.75,2000.0,2365.81
16221.0,F,California,New Customer (< 1 year),23785.0,2019-03-21,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,25.0,1.99,6.5,Used,30.0,44.81,2000.0,2365.81
16221.0,F,California,New Customer (< 1 year),23785.0,2019-03-21,GGOEGOXQ016399,Badge Holder,Office,44.0,1.99,6.5,Not Used,30.0,102.82,2000.0,2365.81
15002.0,M,Chicago,Loyal Customer (3+ years),23791.0,2019-03-21,GGOEGFKQ020399,Google Stickers,Office,2.0,1.59,15.37,Used,30.0,17.82,2000.0,2365.81
15002.0,M,Chicago,Loyal Customer (3+ years),23791.0,2019-03-21,GGOEGOAR021899,Retractable Ballpoint Pen Red,Office,25.0,1.0,15.37,Used,30.0,34.62,2000.0,2365.81
15002.0,M,Chicago,Loyal Customer (3+ years),23791.0,2019-03-21,GGOEGOCC017599,Recycled Paper Journal Set,Office,10.0,3.19,15.37,Clicked,30.0,50.46,2000.0,2365.81
15002.0,M,Chicago,Loyal Customer (3+ years),23791.0,2019-03-21,GGOEGOCR017899,Recycled Paper Journal Set,Office,10.0,3.19,15.37,Clicked,30.0,50.46,2000.0,2365.81
15002.0,M,Chicago,Loyal Customer (3+ years),23795.0,2019-03-22,GGOEGOCT019199,Red Spiral Google Notebook,Office,2.0,9.99,6.5,Clicked,30.0,28.48,2000.0,2523.41
15002.0,M,Chicago,Loyal Customer (3+ years),23795.0,2019-03-22,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,2.0,5.99,6.5,Used,30.0,15.72,2000.0,2523.41
15002.0,M,Chicago,Loyal Customer (3+ years),23795.0,2019-03-22,GGOEGOLC014299,Google Metallic Notebook Set,Office,2.0,5.99,6.5,Used,30.0,15.72,2000.0,2523.41
15002.0,M,Chicago,Loyal Customer (3+ years),23796.0,2019-03-22,GGOEGOCT019199,Red Spiral Google Notebook,Office,2.0,9.99,18.12,Used,30.0,33.5,2000.0,2523.41
15002.0,M,Chicago,Loyal Customer (3+ years),23796.0,2019-03-22,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,2.0,5.99,18.12,Clicked,30.0,31.3,2000.0,2523.41
15002.0,M,Chicago,Loyal Customer (3+ years),23796.0,2019-03-22,GGOEGOLC014299,Google Metallic Notebook Set,Office,2.0,5.99,18.12,Used,30.0,27.34,2000.0,2523.41
15965.0,F,Chicago,Established Customer (2-3 years),23804.0,2019-03-22,GGOEGGOA017399,Maze Pen,Office,105.0,0.99,6.5,Used,30.0,86.54,2000.0,2523.41
15024.0,F,New York,New Customer (< 1 year),23817.0,2019-03-22,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,30.0,1.59,6.5,Clicked,30.0,58.97,2000.0,2523.41
15024.0,F,New York,New Customer (< 1 year),23817.0,2019-03-22,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,30.0,2.39,6.5,Clicked,30.0,85.37,2000.0,2523.41
15024.0,F,New York,New Customer (< 1 year),23817.0,2019-03-22,GGOEGFKQ020399,Google Stickers,Office,40.0,1.59,6.5,Not Used,30.0,76.46,2000.0,2523.41
15024.0,F,New York,New Customer (< 1 year),23824.0,2019-03-22,GGOEGFKQ020799,Google Doodle Decal,Office,3.0,2.99,6.5,Clicked,30.0,16.37,2000.0,2523.41
15024.0,F,New York,New Customer (< 1 year),23831.0,2019-03-22,GGOEAOCH014199,Android Journal Book Set,Office,2.0,7.19,6.5,Not Used,30.0,22.32,2000.0,2523.41
15024.0,F,New York,New Customer (< 1 year),23831.0,2019-03-22,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,6.0,5.59,6.5,Clicked,30.0,43.39,2000.0,2523.41
15024.0,F,New York,New Customer (< 1 year),23833.0,2019-03-22,GGOEGGOA017399,Maze Pen,Office,45.0,0.99,6.5,Used,30.0,40.8,2000.0,2523.41
15024.0,F,New York,New Customer (< 1 year),23833.0,2019-03-22,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,45.0,1.99,6.5,Clicked,30.0,105.01,2000.0,2523.41
15024.0,F,New York,New Customer (< 1 year),23837.0,2019-03-22,GGOEGOAB016099,Leather and Metal Ballpoint Pen,Office,3.0,17.99,6.5,Not Used,30.0,65.87,2000.0,2523.41
17675.0,F,New York,Experienced (1-2 years),23837.0,2019-03-22,GGOEGOAB021499,Metal Texture Roller Pen,Office,3.0,28.99,6.5,Clicked,30.0,102.17,2000.0,2523.41
17675.0,F,New York,Experienced (1-2 years),23837.0,2019-03-22,GGOEGOAB021699,Google Ballpoint Pen Black,Office,40.0,1.99,6.5,Clicked,30.0,94.06,2000.0,2523.41
17675.0,F,New York,Experienced (1-2 years),23837.0,2019-03-22,GGOEGOCB017499,Leatherette Journal,Office,10.0,10.99,6.5,Clicked,30.0,127.39,2000.0,2523.41
17675.0,F,New York,Experienced (1-2 years),23837.0,2019-03-22,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,30.0,1.99,6.5,Not Used,30.0,72.17,2000.0,2523.41
17675.0,F,New York,Experienced (1-2 years),23838.0,2019-03-22,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,2.0,3.19,12.48,Used,30.0,17.39,2000.0,2523.41
17675.0,F,New York,Experienced (1-2 years),23838.0,2019-03-22,GGOEGOCC017599,Recycled Paper Journal Set,Office,10.0,3.19,12.48,Used,30.0,37.04,2000.0,2523.41
13769.0,F,New York,Experienced (1-2 years),23848.0,2019-03-22,GGOEGOAB012999,Ballpoint Pen & Matching Tube Case,Office,1.0,5.99,6.5,Clicked,30.0,13.09,2000.0,2523.41
16904.0,F,California,Experienced (1-2 years),23848.0,2019-03-22,GGOEGOCB017499,Leatherette Journal,Office,1.0,10.99,6.5,Clicked,30.0,18.59,2000.0,2523.41
16904.0,F,California,Experienced (1-2 years),23848.0,2019-03-22,GGOEGOXQ016399,Badge Holder,Office,1.0,1.99,6.5,Used,30.0,8.03,2000.0,2523.41
16904.0,F,California,Experienced (1-2 years),23858.0,2019-03-22,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,1.59,6.5,Clicked,30.0,8.25,2000.0,2523.41
16904.0,F,California,Experienced (1-2 years),23861.0,2019-03-22,GGOEGGOA017399,Maze Pen,Office,80.0,0.99,6.5,Clicked,30.0,93.62,2000.0,2523.41
16904.0,F,California,Experienced (1-2 years),23863.0,2019-03-22,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,1.99,6.5,Used,30.0,8.03,2000.0,2523.41
16904.0,F,California,Experienced (1-2 years),23863.0,2019-03-22,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Office,1.0,6.99,6.5,Clicked,30.0,14.19,2000.0,2523.41
16904.0,F,California,Experienced (1-2 years),23865.0,2019-03-22,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,40.0,4.79,88.53,Used,30.0,236.06,2000.0,2523.41
17757.0,F,New York,Loyal Customer (3+ years),22780.0,2019-03-14,GGOEGFKA022299,Keyboard DOT Sticker,Office,15.0,1.2,49.73,Clicked,30.0,69.53,2000.0,1141.27
17757.0,F,New York,Loyal Customer (3+ years),22780.0,2019-03-14,GGOEGFKQ020399,Google Stickers,Office,30.0,1.59,49.73,Clicked,30.0,102.2,2000.0,1141.27
17757.0,F,New York,Loyal Customer (3+ years),22780.0,2019-03-14,GGOEGOAC021799,Ballpoint Pen Blue,Office,30.0,0.79,49.73,Clicked,30.0,75.8,2000.0,1141.27
13089.0,F,New Jersey,Established Customer (2-3 years),22850.0,2019-03-14,GGOEGFKA022299,Keyboard DOT Sticker,Office,2.0,1.5,6.5,Used,30.0,8.81,2000.0,1141.27
13089.0,F,New Jersey,Established Customer (2-3 years),22850.0,2019-03-14,GGOEGFKQ020399,Google Stickers,Office,1.0,1.99,6.5,Clicked,30.0,8.69,2000.0,1141.27
13089.0,F,New Jersey,Established Customer (2-3 years),22850.0,2019-03-14,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Office,1.0,5.5,6.5,Used,30.0,10.74,2000.0,1141.27
13089.0,F,New Jersey,Established Customer (2-3 years),22850.0,2019-03-14,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,1.0,1.99,6.5,Clicked,30.0,8.69,2000.0,1141.27
13089.0,F,New Jersey,Established Customer (2-3 years),22850.0,2019-03-14,GGOEGOXQ016399,Badge Holder,Office,1.0,1.99,6.5,Clicked,30.0,8.69,2000.0,1141.27
13089.0,F,New Jersey,Established Customer (2-3 years),22867.0,2019-03-14,GGOEGOCC017599,Recycled Paper Journal Set,Office,6.0,3.99,6.5,Used,30.0,24.93,2000.0,1141.27
13089.0,F,New Jersey,Established Customer (2-3 years),22867.0,2019-03-14,GGOEGOXQ016399,Badge Holder,Office,2.0,1.99,6.5,Not Used,30.0,10.88,2000.0,1141.27
16550.0,F,New York,Established Customer (2-3 years),22806.0,2019-03-14,GGOEGGOA017399,Maze Pen,Office,20.0,0.79,6.5,Not Used,30.0,23.88,2000.0,1141.27
16550.0,F,New York,Established Customer (2-3 years),22806.0,2019-03-14,GGOEGOAQ020099,Four Color Retractable Pen,Office,20.0,2.39,6.5,Used,30.0,43.31,2000.0,1141.27
16550.0,F,New York,Established Customer (2-3 years),22806.0,2019-03-14,GGOEGOCR017899,Recycled Paper Journal Set,Office,5.0,3.19,6.5,Clicked,30.0,24.04,2000.0,1141.27
